identifier,name,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2,name_canonical_id,name_canonical_name,name_mapping_method,unique_name_canonical_id,unique_name_canonical_name,unique_name_mapping_method
213fc28c,R Sutton,R Sutton,,,,,,,1475511.0,,,,,,,,,,,,,UNRESOLVED,R Sutton,unresolved,UNRESOLVED,R Sutton,unresolved
80e193fa,RS Vandort,RS Vandort,,,,,,,631721.0,,,,,,,,,,,,,UNRESOLVED,RS Vandort,unresolved,UNRESOLVED,RS Vandort,unresolved
f053c8a8,RSW Bowman,RSW Bowman,,,,,,,1440258.0,,,,,,,7b83206e-d45f-4625-83d1-ed4fb95e8433,,,,,,UNRESOLVED,RSW Bowman,unresolved,UNRESOLVED,RSW Bowman,unresolved
d668b643,R Swetman,R Swetman,,,,,,,20436.0,,,,1094.0,,,,,,,,,UNRESOLVED,R Swetman,unresolved,UNRESOLVED,R Swetman,unresolved
406de451,RS Williams,RS Williams,,,,,,,769427.0,,,,,,,,,,,,,UNRESOLVED,RS Williams,unresolved,UNRESOLVED,RS Williams,unresolved
82644713,R Talkar,R Talkar,,,,,,,467821.0,,,,,,,,,,,,,UNRESOLVED,R Talkar,unresolved,UNRESOLVED,R Talkar,unresolved
ae8ee4cc,R Tanna,R Tanna,,,,,,,1320552.0,,,,,,,,,,,,,UNRESOLVED,R Tanna,unresolved,UNRESOLVED,R Tanna,unresolved
1f1acb93,R Tanweer,R Tanweer,,,,,,,873531.0,,,,,,,,,,,,,UNRESOLVED,R Tanweer,unresolved,UNRESOLVED,R Tanweer,unresolved
c4d19735,R Tari,R Tari,,,,,,,524271.0,,,,,,,,,,,,,UNRESOLVED,R Tari,unresolved,UNRESOLVED,R Tari,unresolved
50455929,RT Arothe,RT Arothe,CQiViKO1izGibhOUJcLAIiXJeIye0JJ,,,,,,642539.0,,,,,,,,,,,,,50455929,RT Arothe,exact_match,50455929,RT Arothe,exact_match
e531e95d,R Tattersall,R Tattersall,,,,,,,21464.0,,,,884.0,,,,,,,,,UNRESOLVED,R Tattersall,unresolved,UNRESOLVED,R Tattersall,unresolved
93a751e8,RT Bailey,RT Bailey,,,,,,,44400.0,,,,,,,,,,,,,UNRESOLVED,RT Bailey,unresolved,UNRESOLVED,RT Bailey,unresolved
a0abc1d7,RT Barber,RT Barber,,,,,,,36287.0,,,,1040.0,,,,,,,,,UNRESOLVED,RT Barber,unresolved,UNRESOLVED,RT Barber,unresolved
0557a636,RT Crandon,RT Crandon,,,,,,,275943.0,,,,,,,,,,,,,UNRESOLVED,RT Crandon,unresolved,UNRESOLVED,RT Crandon,unresolved
61035f62,RTD Perks,RTD Perks,,,,,,,18504.0,,,,722.0,,,,,,,,,UNRESOLVED,RTD Perks,unresolved,UNRESOLVED,RTD Perks,unresolved
543b4a1f,R Telemachus,R Telemachus,,,,,,,47539.0,,,,,,,,,,,,,UNRESOLVED,R Telemachus,unresolved,UNRESOLVED,R Telemachus,unresolved
39a2dfa8,R Tewatia,R Tewatia,CiJ1yhieIbzOiUKOViAGc0ieJJILQXJ,,,,,,423838.0,,,,262658.0,,,,,,,1749.0,,39a2dfa8,R Tewatia,exact_match,39a2dfa8,R Tewatia,exact_match
18192294,R Thakur,R Thakur,,,,,,,1082757.0,,,,,,,,,,,,,UNRESOLVED,R Thakur,unresolved,UNRESOLVED,R Thakur,unresolved
5947220c,R Thapliyal,R Thapliyal,,,,,,,1380680.0,,,,,,,,,,,,,UNRESOLVED,R Thapliyal,unresolved,UNRESOLVED,R Thapliyal,unresolved
eb6d1f4d,R Theruvath,R Theruvath,,,,,,,1422847.0,,,,,,,,,,,,,UNRESOLVED,R Theruvath,unresolved,UNRESOLVED,R Theruvath,unresolved
405bcb97,RT Latham,RT Latham,,,,,,,37602.0,,,,2005.0,,,,,,,,,UNRESOLVED,RT Latham,unresolved,UNRESOLVED,RT Latham,unresolved
7d32d965,RT Lyons,RT Lyons,,,,,,,25475.0,,,,,,,,,,,,,UNRESOLVED,RT Lyons,unresolved,UNRESOLVED,RT Lyons,unresolved
1be67d37,RTM Mendis,RTM Mendis,,,,,,,629084.0,,,,1442807.0,,,,,,,19998.0,,UNRESOLVED,RTM Mendis,unresolved,UNRESOLVED,RTM Mendis,unresolved
e8b220e2,RT Mohamed,RT Mohamed,,,,,,,25496.0,,,,,,,,,,,,,UNRESOLVED,RT Mohamed,unresolved,UNRESOLVED,RT Mohamed,unresolved
b4c38c22,RT Nielsen,RT Nielsen,,,,,,,1317022.0,,,,,,,,,,,,,UNRESOLVED,RT Nielsen,unresolved,UNRESOLVED,RT Nielsen,unresolved
6579788b,R Tommy,R Tommy,,,,,,,637798.0,,,,,,,,,,,,,UNRESOLVED,R Tommy,unresolved,UNRESOLVED,R Tommy,unresolved
7d415ea5,RT Ponting,RT Ponting,,,,,,,7133.0,,,,2229.0,,,,,,,361.0,,7d415ea5,RT Ponting,exact_match,7d415ea5,RT Ponting,exact_match
4622d730,RT Raghavan,RT Raghavan,,,,,,,1484455.0,,,,,,,,,,,,,UNRESOLVED,RT Raghavan,unresolved,UNRESOLVED,RT Raghavan,unresolved
877dd709,R Trenaman,R Trenaman,,,10800.0,,,,1065982.0,,,,1579215.0,,,,,,,,,UNRESOLVED,R Trenaman,unresolved,UNRESOLVED,R Trenaman,unresolved
b143c87d,RT Robinson,RT Robinson,,,,,,,19445.0,,,,1769.0,,,,,,,,,UNRESOLVED,RT Robinson,unresolved,UNRESOLVED,RT Robinson,unresolved
17f68661,RT Rubbi,RT Rubbi,,,,,,,1082748.0,,,,,,,,,,,,,UNRESOLVED,RT Rubbi,unresolved,UNRESOLVED,RT Rubbi,unresolved
ff6a7ab5,R Trumpelmann,R Trumpelmann,,,,,,,698317.0,,,,,,,,,,,,,UNRESOLVED,R Trumpelmann,unresolved,UNRESOLVED,R Trumpelmann,unresolved
0676c33a,RT Simpson,RT Simpson,,,,,,,20198.0,,,,843.0,,,,,,,,,UNRESOLVED,RT Simpson,unresolved,UNRESOLVED,RT Simpson,unresolved
e24ca02b,RT Spooner,RT Spooner,,,,,,,20317.0,,,,908.0,,,,,,,,,UNRESOLVED,RT Spooner,unresolved,UNRESOLVED,RT Spooner,unresolved
3c67a1db,RT Stanyforth,RT Stanyforth,,,,,,,20338.0,,,,463.0,,,,,,,,,UNRESOLVED,RT Stanyforth,unresolved,UNRESOLVED,RT Stanyforth,unresolved
d630701e,R Tsutsui,R Tsutsui,,,,,,,1063435.0,,,,,,,,,,,,,UNRESOLVED,R Tsutsui,unresolved,UNRESOLVED,R Tsutsui,unresolved
c05e5d66,R Turay,R Turay,,,,,,,1395405.0,,,,,,,,,,,,,UNRESOLVED,R Turay,unresolved,UNRESOLVED,R Turay,unresolved
108a0d3c,RT Widows,RT Widows,,,,,,,266341.0,,,,,,,,,,,,,UNRESOLVED,RT Widows,unresolved,UNRESOLVED,RT Widows,unresolved
5c9d5093,R Tyson,R Tyson,,,,,,,874219.0,,,,,,,22a3c663-9b98-4154-b4b6-5a5936438043,,,,,,5c9d5093,R Tyson,exact_match,5c9d5093,R Tyson,exact_match
221ba3f5,Ruba Rashid,Ruba Rashid,,,,,,,1306453.0,,,,,,,,,,,,,UNRESOLVED,Ruba Rashid,unresolved,UNRESOLVED,Ruba Rashid,unresolved
f56cd097,Rubel Hossain,Rubel Hossain,,,,,,,300619.0,,,,198099.0,,,,,,,1135.0,,UNRESOLVED,Rubel Hossain,unresolved,UNRESOLVED,Rubel Hossain,unresolved
318a546e,Rubel Mia,Rubel Mia,,,,,,,798167.0,,,,,,,,,,,,,UNRESOLVED,Rubel Mia,unresolved,UNRESOLVED,Rubel Mia,unresolved
5d095ee8,Rubya Haider,Rubya Haider,,,,,,,1204963.0,,,,,,,,,,,,,UNRESOLVED,Rubya Haider,unresolved,UNRESOLVED,Rubya Haider,unresolved
106135f5,Ruchitha Venkatesh,Ruchitha Venkatesh,,,,,,,1121148.0,,,,,,,,,,,,,UNRESOLVED,Ruchitha Venkatesh,unresolved,UNRESOLVED,Ruchitha Venkatesh,unresolved
fd1041d2,Rudolph Fox,Rudolph Fox,,,,,,,307243.0,,,,,,,,,,,,,UNRESOLVED,Rudolph Fox,unresolved,UNRESOLVED,Rudolph Fox,unresolved
84682045,Rudy Ismandy,Rudy Ismandy,,,,,,,1045065.0,,,,,,,,,,,,,UNRESOLVED,Rudy Ismandy,unresolved,UNRESOLVED,Rudy Ismandy,unresolved
8a58f203,R Ugarkar,R Ugarkar,,,,,,,1441684.0,,,,,,,,,,,,,8a58f203,R Ugarkar,exact_match,8a58f203,R Ugarkar,exact_match
38f2525c,Rumaisa Jawad Nasir,Rumaisa Jawad Nasir,,,,,,,1514747.0,,,,,,,,,,,,,UNRESOLVED,Rumaisa Jawad Nasir,unresolved,UNRESOLVED,Rumaisa Jawad Nasir,unresolved
a92763ea,Rumana Ahmed,Rumana Ahmed,,,,,,,343648.0,,,,280307.0,,,,,,,1830.0,,UNRESOLVED,Rumana Ahmed,unresolved,UNRESOLVED,Rumana Ahmed,unresolved
2ffdf67d,Rumeysa Alp,Rumeysa Alp,,,,,,,1378751.0,,,,,,,,,,,,,UNRESOLVED,Rumeysa Alp,unresolved,UNRESOLVED,Rumeysa Alp,unresolved
1c790f4f,Rumman Raees,Rumman Raees,,,,,,,448243.0,,,14186.0,513092.0,,,,,,,3196.0,,UNRESOLVED,Rumman Raees,unresolved,UNRESOLVED,Rumman Raees,unresolved
b1934b6d,R Upamal,R Upamal,,,,,,,1070082.0,,,,,,,,,,,,,UNRESOLVED,R Upamal,unresolved,UNRESOLVED,R Upamal,unresolved
30b93df1,Rupesh Singh,Rupesh Singh,,,,,,,1296273.0,,,,,,,,,,,,,UNRESOLVED,Rupesh Singh,unresolved,UNRESOLVED,Rupesh Singh,unresolved
03f59d24,Ruud Kaulingfreks,Ruud Kaulingfreks,,,,,,,464784.0,,,,,,,,,,,,,UNRESOLVED,Ruud Kaulingfreks,unresolved,UNRESOLVED,Ruud Kaulingfreks,unresolved
44ce5cb8,Ruvishan Perera,Ruvishan Perera,,,,,,,1393937.0,,,,,,,,,,,,,UNRESOLVED,Ruvishan Perera,unresolved,UNRESOLVED,Ruvishan Perera,unresolved
d8c37884,R Uwimana,R Uwimana,,,,,,,1532002.0,,,,,,,,,,,,,UNRESOLVED,R Uwimana,unresolved,UNRESOLVED,R Uwimana,unresolved
fa41edde,Ruyel Miah,Ruyel Miah,,,,,,,1012349.0,,,,,,,,,,,,,UNRESOLVED,Ruyel Miah,unresolved,UNRESOLVED,Ruyel Miah,unresolved
57ac1d99,R van Schoor,R van Schoor,,,,,,,308405.0,,,,,,,,,,,,,UNRESOLVED,R van Schoor,unresolved,UNRESOLVED,R van Schoor,unresolved
0ba03cec,R van Tonder,R van Tonder,,,,,,,595380.0,,,,,,46828.0,,,,,,,UNRESOLVED,R van Tonder,unresolved,UNRESOLVED,R van Tonder,unresolved
efe3fcc5,R Vasconcelos,R Vasconcelos,,,,,,,696241.0,,,,1579885.0,,,adf8a278-1349-42c4-bead-f72f84ee820c,,,,5112.0,,UNRESOLVED,R Vasconcelos,unresolved,UNRESOLVED,R Vasconcelos,unresolved
672cee0a,RV Auora,RV Auora,,,,,,,1416968.0,,,,,,,,,,,,,UNRESOLVED,RV Auora,unresolved,UNRESOLVED,RV Auora,unresolved
f2f18e52,RV Darji,RV Darji,i0zi1ceCbUOeAyiOXJhiJJGQLIJIKiV,,,,,,1175440.0,,,,,,,,,,,,,UNRESOLVED,RV Darji,unresolved,UNRESOLVED,RV Darji,unresolved
f804c2c8,RV Divecha,RV Divecha,,,,,,,28095.0,,,,915.0,,,,,,,,,UNRESOLVED,RV Divecha,unresolved,UNRESOLVED,RV Divecha,unresolved
9274ef0f,R Venkataramanan,R Venkataramanan,,,,,,,1434625.0,,,,,,,,,,,,,UNRESOLVED,R Venkataramanan,unresolved,UNRESOLVED,R Venkataramanan,unresolved
b2570b38,RV Gomez,RV Gomez,cAQIeKhyJOeObJiiiVi1z0XiGCJLJIU,,,,,,28846.0,,,,,,,,,,,270.0,,b2570b38,RV Gomez,exact_match,b2570b38,RV Gomez,exact_match
b9f1247e,R Vijay Bharadwaj,R Vijay Bharadwaj,,,,,,,35673.0,,,,7540.0,,,,,,,,,UNRESOLVED,R Vijay Bharadwaj,unresolved,UNRESOLVED,R Vijay Bharadwaj,unresolved
41eb4a4f,R Vinay Kumar,R Vinay Kumar,UGeQyAIcJhO1ViJIzibOiCXJKi0JieL,,,,,,35731.0,,,,10424.0,,,,,,,166.0,,41eb4a4f,R Vinay Kumar,exact_match,41eb4a4f,R Vinay Kumar,exact_match
3431c12e,R Vincent,R Vincent,,,,,,,1268279.0,,,,,,,,,,,,,UNRESOLVED,R Vincent,unresolved,UNRESOLVED,R Vincent,unresolved
5b1b1915,R Vipin,R Vipin,,,,,,,1332006.0,,,,,,,,,,,,,UNRESOLVED,R Vipin,unresolved,UNRESOLVED,R Vipin,unresolved
02fa5417,R Vishwanath,R Vishwanath,,,,,,,1198916.0,,,,,,,,,,,,,UNRESOLVED,R Vishwanath,unresolved,UNRESOLVED,R Vishwanath,unresolved
ad59ce4e,RV Kalpana,RV Kalpana,,,,,,,597820.0,,,,,,,,,,,,,UNRESOLVED,RV Kalpana,unresolved,UNRESOLVED,RV Kalpana,unresolved
d9ba93c0,RV Nascimento,RV Nascimento,,,,,,,1509237.0,,,,,,,,,,,,,UNRESOLVED,RV Nascimento,unresolved,UNRESOLVED,RV Nascimento,unresolved
60500956,RV Patel,RV Patel,2019b8964b02d90611e9a30e02726df,,,,,,1201520.0,,,,,,,,,,,,,60500956,RV Patel,exact_match,60500956,RV Patel,exact_match
c9d33ef5,RV Pawar,RV Pawar,,,,,,,32305.0,,,,,,,,,,,,,UNRESOLVED,RV Pawar,unresolved,UNRESOLVED,RV Pawar,unresolved
2dc78362,RV Scholes,RV Scholes,,,,,,,406462.0,,,,,,,,,,,,,UNRESOLVED,RV Scholes,unresolved,UNRESOLVED,RV Scholes,unresolved
1c17e270,RV Uthappa,RV Uthappa,GJiCeJbiiOiXALIeyiUQcJz1IhVO0JK,20188d75f840b8d811e8a30e02726df,,,,,35582.0,,,,8681.0,,,,,,,127.0,,1c17e270,RV Uthappa,exact_match,1c17e270,RV Uthappa,exact_match
a744d530,RV Viraj,RV Viraj,,,,,,,1428999.0,,,,,,,,,,,,,UNRESOLVED,RV Viraj,unresolved,UNRESOLVED,RV Viraj,unresolved
be37d889,R Walker,R Walker,,,,,,,1463319.0,,,,,,,,,,,,,UNRESOLVED,R Walker,unresolved,UNRESOLVED,R Walker,unresolved
d32a4a41,R Walters,R Walters,,,,,,,24835.0,,,,,,,,,,,,,UNRESOLVED,R Walters,unresolved,UNRESOLVED,R Walters,unresolved
c5a64e45,RW Anderson,RW Anderson,,,,,,,36180.0,,,,1503.0,,,,,,,,,UNRESOLVED,RW Anderson,unresolved,UNRESOLVED,RW Anderson,unresolved
ae78fb75,RW Barber,RW Barber,,,,,,,8982.0,,,,1131.0,,,,,,,,,UNRESOLVED,RW Barber,unresolved,UNRESOLVED,RW Barber,unresolved
4309db0b,RW Blair,RW Blair,,,,,,,36300.0,,,,960.0,,,,,,,,,UNRESOLVED,RW Blair,unresolved,UNRESOLVED,RW Blair,unresolved
2f0d7e4a,RW Chakabva,RW Chakabva,,,,,,,293831.0,,,,94261.0,,,,,,,1095.0,,UNRESOLVED,RW Chakabva,unresolved,UNRESOLVED,RW Chakabva,unresolved
cdfb59b8,R Webster,R Webster,,,,,,,1344432.0,,,,,,,,,,,,,UNRESOLVED,R Webster,unresolved,UNRESOLVED,R Webster,unresolved
976bc433,RWG Emery,RWG Emery,,,,,,,36953.0,,,,923.0,,,,,,,,,UNRESOLVED,RWG Emery,unresolved,UNRESOLVED,RWG Emery,unresolved
23d4170c,RW Hartley,RW Hartley,,,,,,,1453230.0,,,,,,,,,,,,,UNRESOLVED,RW Hartley,unresolved,UNRESOLVED,RW Hartley,unresolved
84b34104,R Wijesooriya,R Wijesooriya,,,,,,,1131891.0,,,,,,,,,,,,,UNRESOLVED,R Wijesooriya,unresolved,UNRESOLVED,R Wijesooriya,unresolved
81b0935a,R Wilson,R Wilson,,,,,,,1295901.0,,,,,,,,,,,,,UNRESOLVED,R Wilson,unresolved,UNRESOLVED,R Wilson,unresolved
6047e007,R Withey,R Withey,,,,,,,627253.0,,,,,,,,,,,,,UNRESOLVED,R Withey,unresolved,UNRESOLVED,R Withey,unresolved
8188e525,RW Marsh,RW Marsh,,,,,,,6502.0,,,,1361.0,,,,,,,,,UNRESOLVED,RW Marsh,unresolved,UNRESOLVED,RW Marsh,unresolved
5df4a804,RW McLeod,RW McLeod,,,,,,,6585.0,,,,147.0,,,,,,,,,UNRESOLVED,RW McLeod,unresolved,UNRESOLVED,RW McLeod,unresolved
a1af2adc,RW Morgan,RW Morgan,,,,,,,37727.0,,,,1253.0,,,,,,,,,UNRESOLVED,RW Morgan,unresolved,UNRESOLVED,RW Morgan,unresolved
ec87b7fa,R Wood,R Wood,,,,,,,22512.0,,,,104.0,,,,,,,,,UNRESOLVED,R Wood,unresolved,UNRESOLVED,R Wood,unresolved
67af6f81,RW Price,RW Price,,,,,,,55698.0,,,,7405.0,,,,,,,305.0,,67af6f81,RW Price,exact_match,67af6f81,RW Price,exact_match
ecaad7d2,RW Sims,RW Sims,,,,,,,55774.0,,,,,,,,,,,,,UNRESOLVED,RW Sims,unresolved,UNRESOLVED,RW Sims,unresolved
9de31202,RW Staple,RW Staple,,,,,,,25643.0,,,,,,,,,,,,,UNRESOLVED,RW Staple,unresolved,UNRESOLVED,RW Staple,unresolved
85489579,RW Stratford,RW Stratford,,,,,,,7689.0,,,,,,,,,,,,,UNRESOLVED,RW Stratford,unresolved,UNRESOLVED,RW Stratford,unresolved
542c11c6,RW Taylor,RW Taylor,,,,,,,21494.0,,,,1376.0,,,,,,,,,UNRESOLVED,RW Taylor,unresolved,UNRESOLVED,RW Taylor,unresolved
bcb01d8c,RWT Key,RWT Key,,,,,,,15876.0,,,,7035.0,,,,,,,,,UNRESOLVED,RWT Key,unresolved,UNRESOLVED,RWT Key,unresolved
0c0486b3,RW Tolchard,RW Tolchard,,,,,,,21550.0,,,,1517.0,,,,,,,,,UNRESOLVED,RW Tolchard,unresolved,UNRESOLVED,RW Tolchard,unresolved
c8cea1fe,RWV Robins,RWV Robins,,,,,,,19450.0,,,,512.0,,,,,,,,,UNRESOLVED,RWV Robins,unresolved,UNRESOLVED,RWV Robins,unresolved
668404df,Ryan Ani,Ryan Ani,,,,,,,1295870.0,,,,,,,,,,,,,UNRESOLVED,Ryan Ani,unresolved,UNRESOLVED,Ryan Ani,unresolved
d2343b26,Ryan Milne,Ryan Milne,,,,,,,647385.0,,,,,,,,,,,,,UNRESOLVED,Ryan Milne,unresolved,UNRESOLVED,Ryan Milne,unresolved
b51347e8,Ryan Nelson,Ryan Nelson,,,,,,,309089.0,,,,,,,,,,,,,UNRESOLVED,Ryan Nelson,unresolved,UNRESOLVED,Ryan Nelson,unresolved
ae172431,Ryan Willoughby,Ryan Willoughby,,,,,,,530154.0,,,,,,,,,,,,,UNRESOLVED,Ryan Willoughby,unresolved,UNRESOLVED,Ryan Willoughby,unresolved
44c80994,Ryu Roni,Ryu Roni,,,,,,,1201246.0,,,,,,,,,,,,,UNRESOLVED,Ryu Roni,unresolved,UNRESOLVED,Ryu Roni,unresolved
1a2676c5,SA Abbott,SA Abbott,,,5948.0,,,,398666.0,,,,449339.0,,,1b0c690d-cbaf-4be2-948e-15e7e2d60b6b,,,,942.0,,1a2676c5,SA Abbott,exact_match,1a2676c5,SA Abbott,exact_match
4cbf2e06,Saad Ali,Saad Ali,,,,,,,547085.0,,,,,,,,,,,5026.0,,UNRESOLVED,Saad Ali,unresolved,UNRESOLVED,Saad Ali,unresolved
eb75d76c,Saad Baig,Saad Baig,,,,,,,1339111.0,,,,,,,,,,,,,UNRESOLVED,Saad Baig,unresolved,UNRESOLVED,Saad Baig,unresolved
f28a60e0,Saad Bin Zafar,Saad Bin Zafar,,,,,,,359746.0,,,,200591.0,,,,,,,,,f28a60e0,Saad Bin Zafar,exact_match,f28a60e0,Saad Bin Zafar,exact_match
3cd10113,Saad Janjua,Saad Janjua,,,,,,,42668.0,,,,,,,,,,,,,UNRESOLVED,Saad Janjua,unresolved,UNRESOLVED,Saad Janjua,unresolved
f380525a,Saad Khalid,Saad Khalid,,,,,,,307824.0,,,,,,,,,,,,,UNRESOLVED,Saad Khalid,unresolved,UNRESOLVED,Saad Khalid,unresolved
28e0f645,Saad Khan,Saad Khan,,,,,,,1344846.0,,,,,,,,,,,,,UNRESOLVED,Saad Khan,unresolved,UNRESOLVED,Saad Khan,unresolved
b2498b5d,Saad Masood,Saad Masood,,,,,,,1339104.0,,,,,,,,,,,,,UNRESOLVED,Saad Masood,unresolved,UNRESOLVED,Saad Masood,unresolved
3fbb43a9,Saad Nasim,Saad Nasim,,,,,,,317248.0,,,,,,,,,,,1880.0,,UNRESOLVED,Saad Nasim,unresolved,UNRESOLVED,Saad Nasim,unresolved
a454fa21,Saahil Jain,Saahil Jain,UizyiCiVXeiQLcGJJIJ1O0JhIOKAebi,,,,,,956021.0,,,,,,,,,,,,,a454fa21,Saahil Jain,exact_match,a454fa21,Saahil Jain,exact_match
8de618ab,SA Ahmad,SA Ahmad,,,,,,,659073.0,,,,,,,,,,,,,UNRESOLVED,SA Ahmad,unresolved,UNRESOLVED,SA Ahmad,unresolved
d1504c13,SA Akenji,SA Akenji,,,,,,,1229222.0,,,,,,,,,,,,,UNRESOLVED,SA Akenji,unresolved,UNRESOLVED,SA Akenji,unresolved
2e78ffac,SA Amirullah,SA Amirullah,,,,,,,1463546.0,,,,,,,,,,,,,UNRESOLVED,SA Amirullah,unresolved,UNRESOLVED,SA Amirullah,unresolved
7785176c,SA Ankola,SA Ankola,,,,,,,26257.0,,,,1931.0,,,,,,,,,UNRESOLVED,SA Ankola,unresolved,UNRESOLVED,SA Ankola,unresolved
ae091d39,SA Asnodkar,SA Asnodkar,iieIiXCJO1VLOQiKUAJehiJyzcIGb0J,,,,,,26782.0,,,,,,,,,,,,,ae091d39,SA Asnodkar,exact_match,ae091d39,SA Asnodkar,exact_match
39503052,Saba Ali Syeda,Saba Ali Syeda,,,,,,,1306450.0,,,,,,,,,,,,,UNRESOLVED,Saba Ali Syeda,unresolved,UNRESOLVED,Saba Ali Syeda,unresolved
789944c9,Sabahat Rasheed,Sabahat Rasheed,,,,,,,220673.0,,,,,,,,,,,,,UNRESOLVED,Sabahat Rasheed,unresolved,UNRESOLVED,Sabahat Rasheed,unresolved
a6a22a96,Sabah Nawab,Sabah Nawab,,,,,,,1213647.0,,,,2336873.0,,,,,,,,,UNRESOLVED,Sabah Nawab,unresolved,UNRESOLVED,Sabah Nawab,unresolved
f3027472,SA Banerjee,SA Banerjee,,,,,,,26849.0,,,,845.0,,,,,,,,,UNRESOLVED,SA Banerjee,unresolved,UNRESOLVED,SA Banerjee,unresolved
047e80ca,Sabbir Hossain,Sabbir Hossain,,,,,,,932405.0,,,,,,,,,,,,,UNRESOLVED,Sabbir Hossain,unresolved,UNRESOLVED,Sabbir Hossain,unresolved
7147f314,Sabbir Rahman,Sabbir Rahman,,,,,,,373538.0,,,,366418.0,,,,,,,1734.0,,UNRESOLVED,Sabbir Rahman,unresolved,UNRESOLVED,Sabbir Rahman,unresolved
35cc7033,S Abdool,S Abdool,,,,,,,,,,,,,,,,,,,,UNRESOLVED,S Abdool,unresolved,UNRESOLVED,S Abdool,unresolved
036dcf9b,Saber Zakhil,Saber Zakhil,,,,,,,1156426.0,,,,2243275.0,,,,,,,,,UNRESOLVED,Saber Zakhil,unresolved,UNRESOLVED,Saber Zakhil,unresolved
4ffcc6b8,S Abid Ali,S Abid Ali,,,,,,,26169.0,,,,1304.0,,,,,,,,,UNRESOLVED,S Abid Ali,unresolved,UNRESOLVED,S Abid Ali,unresolved
48ec1360,Sabikun Nahar Jesmin,Sabikun Nahar Jesmin,,,,,,,1440552.0,,,,,,,,,,,,,UNRESOLVED,Sabikun Nahar Jesmin,unresolved,UNRESOLVED,Sabikun Nahar Jesmin,unresolved
d95b219a,Sabin Chettri,Sabin Chettri,20198c723a86008911eaa30e02726df,,,,,,1205287.0,,,,,,,,,,,,,d95b219a,Sabin Chettri,exact_match,d95b219a,Sabin Chettri,exact_match
2a04400b,Sabir Ali,Sabir Ali,,,,,,,1328438.0,,,,,,,,,,,,,2a04400b,Sabir Ali,exact_match,2a04400b,Sabir Ali,exact_match
9bc8a09c,Sabir Zahoor,Sabir Zahoor,,,,,,,1101942.0,,,,,,,,,,,,,UNRESOLVED,Sabir Zahoor,unresolved,UNRESOLVED,Sabir Zahoor,unresolved
8eb52953,Sabnam Rai,Sabnam Rai,,,,,,,1060597.0,,,,,,,,,,,,,UNRESOLVED,Sabnam Rai,unresolved,UNRESOLVED,Sabnam Rai,unresolved
37fec7f9,SA Brant,SA Brant,,,,,,,4470.0,,,,,,,,,,,,,UNRESOLVED,SA Brant,unresolved,UNRESOLVED,SA Brant,unresolved
d13e5a0d,Sabreen Zaki,Sabreen Zaki,,,,,,,1175158.0,,,,,,,,,,,,,UNRESOLVED,Sabreen Zaki,unresolved,UNRESOLVED,Sabreen Zaki,unresolved
de43472d,SA Britton,SA Britton,,,,,,,303435.0,,,,,,,,,,,,,UNRESOLVED,SA Britton,unresolved,UNRESOLVED,SA Britton,unresolved
2ad22b51,SA Bucknor,SA Bucknor,,,,,,,51237.0,,,,,,,,,,,,,UNRESOLVED,SA Bucknor,unresolved,UNRESOLVED,SA Bucknor,unresolved
77851c2d,SACA King,SACA King,,,,,,,355352.0,,,,,,,,,,,578.0,,UNRESOLVED,SACA King,unresolved,UNRESOLVED,SACA King,unresolved
a7cd72b2,SA Campbelle,SA Campbelle,,,,,,,424631.0,,,,896589.0,,,,,,,574.0,,UNRESOLVED,SA Campbelle,unresolved,UNRESOLVED,SA Campbelle,unresolved
f8c7484e,Sachidanand Pandey,Sachidanand Pandey,iie1iiUcCX0JILJAVObKhizyOJGIeJQ,,,,,,1062345.0,,,,,,,,,,,,,f8c7484e,Sachidanand Pandey,exact_match,f8c7484e,Sachidanand Pandey,exact_match
dc9dd038,Sachin Baby,Sachin Baby,OJ1ebVIiAiGiKeQzUOXicJIJ0JiyhCL,,,,,,432783.0,,,,,,,,,,,1115.0,,dc9dd038,Sachin Baby,exact_match,dc9dd038,Sachin Baby,exact_match
312f21e7,Sachin Bhatt,Sachin Bhatt,,,,,,,1457327.0,,,,,,,,,,,,,UNRESOLVED,Sachin Bhatt,unresolved,UNRESOLVED,Sachin Bhatt,unresolved
ddc2613d,Sachin Ganpat Shinde,SG Shinde (2),,,,,,,1321225.0,,,,,,,,,,,,,UNRESOLVED,Sachin Ganpat Shinde,unresolved,UNRESOLVED,SG Shinde (2),unresolved
b76b2d25,Sachin Kumar,Sachin Kumar,201814992c67dc3c11e8a30e02726df,,,,,,1328733.0,1201552.0,,,,,,,,,,,,b76b2d25,Sachin Kumar,exact_match,b76b2d25,Sachin Kumar,exact_match
501fca0d,Sachin Mandy,Sachin Mandy,,,,,,,1318767.0,,,,,,,,,,,,,UNRESOLVED,Sachin Mandy,unresolved,UNRESOLVED,Sachin Mandy,unresolved
13d0dec5,Sachin Solanki,Sachin Solanki,,,,,,,718041.0,,,,,,,,,,,,,UNRESOLVED,Sachin Solanki,unresolved,UNRESOLVED,Sachin Solanki,unresolved
